store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
337,5,360,1,0,0,0,2015,4,24,3521.9888
325,7,0,0,0,0,0,2013,8,4,0.0
834,3,539,1,0,0,0,2014,1,29,4720.995
1097,3,2913,1,1,0,0,2013,5,29,12710.215
285,6,560,1,0,0,1,2014,8,2,5615.533
347,2,344,1,0,0,1,2014,4,22,3570.29
417,7,0,0,0,0,0,2014,1,5,0.0
893,4,688,1,0,0,0,2015,7,23,6198.3193
848,7,0,0,0,0,0,2014,4,13,0.0
717,1,521,1,0,0,0,2015,1,19,4911.4023
785,4,566,1,1,0,0,2014,4,3,5757.507
597,4,802,1,1,0,1,2013,8,1,7755.2354
49,4,430,1,0,0,0,2013,6,13,4857.214
218,4,0,0,1,1,1,2013,8,15,0.0
337,3,446,1,1,0,0,2013,5,29,5124.9443
952,1,495,1,0,0,0,2013,3,11,4502.607
632,2,723,1,0,0,0,2014,8,26,5840.699
1068,7,0,0,0,0,0,2014,11,23,0.0
329,7,0,0,0,0,0,2015,4,5,0.0
742,4,798,1,0,0,0,2014,5,15,7055.437
177,7,0,0,0,0,0,2014,1,26,0.0
234,5,816,1,0,0,0,2013,9,6,7197.7974
518,3,468,1,1,0,0,2013,5,15,5060.3716
13,3,282,1,0,0,0,2015,2,25,3167.551
565,3,945,1,1,0,0,2014,4,2,8766.033
575,7,0,0,0,0,0,2014,2,23,0.0
714,3,292,1,0,0,0,2015,2,25,3245.455
18,2,539,1,0,0,1,2013,7,23,4641.196
1048,3,559,1,1,0,1,2013,10,9,5907.338
1098,5,724,1,0,0,0,2015,7,10,6228.8193
512,5,1554,1,0,0,0,2014,4,11,9976.784
334,7,0,0,0,0,0,2013,9,1,0.0
748,7,0,0,0,0,0,2013,12,29,0.0
66,1,605,1,1,0,0,2013,5,13,6483.903
95,2,1126,1,1,0,0,2014,6,17,9711.309
787,6,830,1,0,0,0,2013,8,10,6297.243
790,7,0,0,0,0,0,2014,10,12,0.0
1024,1,698,1,0,0,0,2013,6,10,5655.878
601,7,0,0,0,0,0,2015,3,8,0.0
751,7,0,0,0,0,0,2013,3,31,0.0
1,4,474,1,0,0,0,2015,5,28,4281.405
1032,4,1472,1,1,0,0,2013,12,19,14723.771
396,5,1199,1,0,0,1,2013,5,10,9562.304
1078,6,619,1,0,0,0,2015,5,2,5696.5566
663,5,705,1,0,0,0,2015,6,12,6788.5815
458,1,565,1,0,0,0,2013,3,11,4978.0625
54,6,939,1,0,0,0,2015,3,21,8372.66
119,3,721,1,1,0,0,2015,6,3,7509.236
862,6,776,1,0,0,0,2014,5,17,5734.2163
535,6,614,1,0,0,0,2015,7,11,5580.2476
78,4,501,1,0,0,0,2013,1,31,5063.6733
643,7,0,0,0,0,0,2013,8,25,0.0
729,7,0,0,0,0,0,2014,1,26,0.0
938,4,766,1,0,0,1,2014,8,28,6847.1587
720,1,831,1,0,0,0,2014,8,25,6610.7026
941,5,475,1,0,0,1,2015,4,10,4890.4727
628,6,431,1,0,0,1,2013,10,12,3937.7612
1091,6,545,1,0,0,0,2014,9,27,5146.0483
589,3,506,1,0,0,0,2013,11,27,4774.9688
242,3,344,1,1,0,0,2014,2,5,3999.8533
587,3,533,1,0,0,0,2015,2,25,4716.954
1030,7,0,0,0,0,0,2014,9,7,0.0
158,5,485,1,0,0,0,2014,10,17,5130.783
816,5,682,1,1,0,0,2014,9,19,6602.2954
332,1,669,1,1,0,1,2013,3,25,6742.804
506,4,702,1,0,0,0,2013,6,13,6181.6597
499,4,759,1,1,0,0,2015,1,29,7793.798
572,4,562,1,0,0,0,2014,10,30,6483.713
53,1,480,1,0,0,1,2014,10,13,4595.987
416,1,1566,1,0,0,0,2013,8,5,10632.855
629,6,781,1,0,0,0,2013,9,28,5821.38
301,7,0,0,0,0,0,2013,4,21,0.0
761,2,1011,1,1,0,0,2013,1,22,8240.705
1067,4,463,1,1,0,0,2014,5,22,4965.8994
749,3,580,1,0,0,0,2014,2,26,5221.309
70,7,0,0,0,0,0,2013,12,1,0.0
612,6,432,1,0,0,0,2015,1,24,4341.586
531,6,473,1,0,0,0,2014,10,25,4334.1294
950,2,445,1,0,0,1,2014,8,12,4237.16
141,5,588,1,0,0,1,2013,1,4,5752.8545
455,3,432,1,1,0,0,2013,11,20,4875.94
371,6,513,1,0,0,0,2013,10,5,5035.326
467,7,0,0,0,0,0,2015,2,1,0.0
881,2,635,1,0,0,1,2014,6,10,5449.9517
208,3,414,1,1,0,1,2014,8,6,4591.026
664,4,879,1,1,0,0,2015,4,30,9383.297
560,3,1670,1,1,0,0,2014,10,1,13788.535
294,7,0,0,0,0,0,2014,11,30,0.0
277,1,627,1,1,0,0,2015,7,13,6967.3784
170,2,298,1,0,0,1,2014,7,8,3097.864
866,7,0,0,0,0,0,2014,4,13,0.0
932,7,0,0,0,0,0,2014,3,16,0.0
627,2,500,1,0,0,0,2015,2,10,4684.528
790,3,526,1,0,0,0,2015,6,24,4754.109
556,4,1134,1,1,0,0,2014,10,2,9518.364
289,6,473,1,0,0,0,2015,7,18,4706.209
423,3,1685,1,0,0,0,2014,3,26,9793.169
648,3,610,1,1,0,0,2015,1,7,6232.9985
568,4,390,1,1,0,1,2014,9,4,4490.439
598,2,897,1,1,0,0,2013,12,17,9806.745
685,5,668,1,1,0,0,2014,11,28,7650.9053
808,4,609,1,0,0,0,2013,5,23,6361.723
143,6,535,1,0,0,0,2015,3,21,4984.3203
689,4,677,1,0,0,0,2013,10,31,6543.516
744,4,0,0,1,1,1,2015,6,4,0.0
471,4,597,1,1,0,0,2015,1,15,6192.269
306,4,718,1,1,0,0,2013,12,19,7807.8936
689,4,780,1,1,0,1,2013,8,1,7859.118
844,5,551,1,1,0,0,2014,6,20,5249.053
82,6,566,1,0,0,0,2013,3,9,5467.91
133,4,725,1,1,0,1,2015,7,30,8047.9785
464,1,0,0,0,2,1,2014,4,21,0.0
130,2,607,1,1,0,0,2013,6,18,6148.9155
105,1,504,1,0,0,1,2014,9,8,4681.857
931,7,161,1,0,0,0,2013,10,6,1300.7146
909,6,815,1,0,0,0,2014,6,21,6294.914
278,6,558,1,0,0,0,2014,6,21,5187.434
42,3,1290,1,1,0,0,2015,2,4,11269.03
821,3,852,1,1,0,0,2014,5,21,8076.6987
51,6,555,1,0,0,0,2013,6,15,6389.1606
1048,4,581,1,1,0,0,2014,6,5,6193.653
389,5,1117,1,0,0,1,2014,7,25,9004.742
695,1,856,1,1,0,0,2013,3,18,8341.281
377,2,1209,1,0,0,0,2014,12,9,10106.55
97,3,0,0,1,1,0,2013,5,1,0.0
649,7,0,0,0,0,0,2013,12,1,0.0
627,1,486,1,0,0,0,2013,3,11,4426.0786
855,4,508,1,0,0,0,2014,2,13,4656.6025
718,2,1026,1,1,0,0,2014,9,30,10166.221
602,1,622,1,0,0,0,2014,3,10,5451.6704
416,6,1271,1,0,0,0,2014,5,17,7603.5674
805,7,0,0,0,0,0,2015,1,18,0.0
814,1,1032,1,1,0,0,2014,6,2,10424.629
1074,1,0,0,0,1,1,2013,5,20,0.0
933,4,962,1,1,0,0,2014,1,9,8137.9023
745,5,722,1,1,0,1,2013,10,25,6996.5664
701,6,640,1,0,0,0,2013,3,9,5663.894
394,6,783,1,0,0,0,2015,1,31,6522.478
121,3,664,1,0,0,1,2013,1,2,5941.6064
242,6,301,1,0,0,0,2013,10,5,2814.0117
708,1,560,1,1,0,0,2015,1,5,6495.166
790,7,0,0,0,0,0,2013,9,29,0.0
548,4,464,1,1,0,0,2014,11,27,5928.2036
1012,1,562,1,1,0,1,2013,5,27,6199.854
16,5,771,1,0,0,0,2013,4,19,6299.21
509,2,475,1,0,0,0,2014,6,24,4499.509
979,3,490,1,0,0,1,2014,7,23,4378.341
1031,1,640,1,1,0,0,2014,1,20,6584.1616
831,6,1203,1,0,0,0,2014,2,8,8083.714
841,6,203,1,0,0,0,2014,8,2,1408.6431
428,1,708,1,1,0,1,2013,8,12,7334.878
499,5,627,1,0,0,0,2014,9,26,5725.3076
294,4,840,1,1,0,0,2013,8,29,7780.1235
459,2,1386,1,1,0,0,2015,7,14,11333.145
992,2,806,1,1,0,0,2015,6,2,7964.8003
77,3,487,1,0,0,0,2014,7,9,4388.954
486,7,0,0,0,0,0,2013,4,7,0.0
142,6,394,1,0,0,0,2013,10,12,3472.3643
879,6,389,1,0,0,0,2015,5,9,3357.7583
895,3,856,1,1,0,0,2013,1,9,7734.497
12,7,0,0,0,0,0,2013,3,10,0.0
607,7,0,0,0,0,0,2015,1,11,0.0
362,2,1231,1,1,0,0,2013,2,5,10054.886
488,4,319,1,0,0,0,2015,1,22,3275.2412
58,5,526,1,0,0,0,2013,11,29,5785.8984
32,1,657,1,1,0,0,2014,4,28,7393.1562
125,1,1420,1,0,0,0,2013,3,11,9747.887
5,7,0,0,0,0,0,2013,5,26,0.0
1092,3,1205,1,1,0,0,2013,11,20,11074.05
679,5,1091,1,1,0,0,2014,5,23,9131.179
552,3,850,1,1,0,1,2014,9,3,7810.563
715,1,910,1,1,0,1,2014,7,28,9176.601
101,5,872,1,0,0,0,2015,2,27,7885.3306
704,3,920,1,1,0,1,2014,10,22,8149.485
21,3,472,1,1,0,0,2013,6,19,5064.747
1009,3,499,1,1,0,1,2014,6,18,5207.3623
284,4,499,1,1,0,0,2014,1,9,5380.0522
533,1,1078,1,1,0,0,2013,7,1,10408.302
96,2,0,0,0,1,1,2013,1,1,0.0
889,5,539,1,1,0,1,2013,5,17,5649.3687
317,2,510,1,1,0,0,2015,5,5,5817.438
884,3,466,1,1,0,0,2013,2,6,4898.5703
559,2,673,1,0,0,0,2014,11,18,5452.1865
717,3,625,1,1,0,0,2015,5,6,6827.5264
467,1,1634,1,1,0,0,2015,3,2,13529.324
657,4,1101,1,1,0,1,2014,7,31,10551.661
697,6,979,1,0,0,0,2014,2,1,7591.236
707,5,1464,1,1,0,0,2013,12,20,13751.707
594,2,549,1,1,0,0,2013,9,10,5695.535
437,7,0,0,0,0,0,2015,5,17,0.0
594,3,0,0,1,1,0,2013,5,1,0.0
956,6,287,1,0,0,0,2014,11,8,2405.4863
883,3,426,1,0,0,0,2013,6,26,4004.5496
945,7,0,0,0,0,0,2014,4,13,0.0
614,4,920,1,1,0,1,2014,10,23,7908.002
827,4,1549,1,0,0,0,2014,9,11,10958.979
34,5,929,1,0,0,0,2014,1,17,7995.281
550,3,505,1,1,0,0,2015,6,17,5452.0347
310,6,952,1,0,0,0,2015,5,2,8515.638
399,4,506,1,0,0,0,2014,3,27,4864.8496
647,1,866,1,1,0,1,2013,7,29,8444.201
11,4,1116,1,1,0,0,2013,4,25,8378.957
269,6,905,1,0,0,0,2015,5,23,6817.6025
121,7,0,0,0,0,0,2013,11,3,0.0
321,5,651,1,1,0,0,2013,9,13,6502.9253
375,5,1042,1,1,0,0,2014,1,10,9191.348
948,6,2443,1,0,1,0,2014,11,1,12020.249
628,7,0,0,0,0,1,2013,7,28,0.0
1005,5,0,0,1,2,1,2013,3,29,0.0
1098,3,772,1,1,0,0,2015,1,28,6980.807
188,7,0,0,0,0,0,2014,3,9,0.0
949,1,554,1,1,0,0,2015,1,12,6152.69
903,3,669,1,0,0,0,2013,11,13,6035.9795
1012,6,544,1,0,0,0,2013,1,26,4840.5522
523,2,1488,1,1,0,0,2014,11,11,12257.06
820,6,1210,1,0,0,0,2013,5,18,9438.269
377,2,815,1,0,0,0,2013,10,29,6968.138
504,5,894,1,0,0,0,2015,6,12,7968.796
569,1,879,1,1,0,0,2013,5,13,7397.3984
731,5,997,1,1,0,0,2014,1,24,8875.817
30,7,0,0,0,0,0,2015,6,28,0.0
548,3,438,1,1,0,0,2014,3,19,5319.169
1115,4,0,0,1,1,0,2013,5,30,0.0
477,7,0,0,0,0,0,2015,3,15,0.0
53,2,503,1,0,0,0,2013,1,15,4630.776
513,4,1743,1,0,0,0,2015,6,25,12490.7705
127,2,712,1,1,0,0,2014,5,20,7132.9556
509,4,579,1,1,0,1,2013,8,1,6212.565
70,1,673,1,0,0,0,2013,6,24,5783.7354
378,4,780,1,0,0,0,2013,9,19,6713.8413
334,5,547,1,1,0,0,2015,6,19,5773.1016
110,7,0,0,0,0,0,2014,1,19,0.0
955,3,429,1,0,0,1,2015,4,8,4173.4136
1033,4,1220,1,0,0,0,2013,1,17,9868.198
441,6,878,1,0,0,0,2015,5,23,6497.379
1062,1,539,1,0,0,0,2013,4,15,4668.4785
135,3,426,1,0,0,0,2013,11,13,4169.7466
468,5,674,1,1,0,0,2015,7,3,6938.2803
750,5,401,1,1,0,0,2013,1,25,4487.0776
574,6,523,1,0,0,0,2014,8,23,5422.995
857,1,751,1,0,0,0,2014,4,7,6061.269
717,4,518,1,0,0,1,2013,4,4,5090.6973
802,4,571,1,1,0,0,2015,6,18,6634.7573
342,3,646,1,0,0,0,2013,9,18,5382.197
970,6,142,1,0,0,0,2014,1,18,1219.2933
1006,5,888,1,1,0,1,2013,2,8,7549.692
356,2,363,1,0,0,0,2013,10,15,3735.7185
771,3,604,1,0,0,0,2013,2,27,5200.3003
829,1,710,1,0,0,0,2014,11,17,5902.1416
12,7,0,0,0,0,0,2014,8,10,0.0
488,1,465,1,1,0,0,2013,6,17,5317.2393
775,2,548,1,1,0,0,2015,3,3,5835.281
929,3,737,1,1,0,0,2015,2,4,7104.2485
113,1,501,1,1,0,0,2015,7,13,5971.8003
222,2,719,1,1,0,0,2014,12,16,8015.0786
965,3,1014,1,1,0,0,2013,6,5,8629.407
258,5,561,1,1,0,0,2013,6,21,5787.854
509,2,458,1,0,0,0,2013,4,16,4242.921
101,5,742,1,0,0,0,2013,8,23,6500.702
323,6,620,1,0,0,0,2014,3,8,5610.0166
577,6,506,1,0,0,0,2013,7,27,4575.027
488,7,0,0,0,0,0,2013,9,1,0.0
721,4,715,1,0,0,0,2013,3,14,6473.378
921,7,0,0,0,0,0,2014,3,30,0.0
655,3,719,1,1,0,1,2013,3,27,7283.84
881,5,658,1,1,0,1,2014,10,10,6229.0386
122,5,1161,1,0,0,1,2015,7,24,9053.0625
747,7,0,0,0,0,0,2013,7,7,0.0
1106,6,330,1,0,0,0,2013,3,2,2994.7798
728,2,424,1,1,0,0,2013,11,5,4974.3145
831,7,0,0,0,0,0,2014,11,23,0.0
633,5,587,1,0,0,0,2013,3,1,5777.34
882,3,952,1,1,0,1,2014,7,30,9122.956
93,1,551,1,0,0,1,2015,7,20,5212.7285
203,3,906,1,0,0,1,2013,8,21,6709.535
212,7,0,0,0,0,0,2013,3,17,0.0
392,4,796,1,1,0,0,2013,3,21,7757.949
110,2,527,1,0,0,0,2014,9,23,4637.668
671,7,0,0,0,0,0,2014,2,23,0.0
810,6,455,1,0,0,0,2013,2,23,4202.015
22,4,515,1,1,0,0,2015,1,15,5694.327
111,5,713,1,1,0,0,2014,5,23,7080.118
500,6,421,1,0,0,0,2013,4,20,3862.4858
716,7,0,0,0,0,0,2013,3,24,0.0
761,5,0,0,1,2,1,2013,3,29,0.0
675,3,445,1,1,0,0,2015,4,29,5238.9614
852,7,0,0,0,0,0,2014,9,7,0.0
915,2,455,1,1,0,0,2013,7,2,5019.8887
808,5,560,1,0,0,0,2014,3,28,6260.6255
160,1,710,1,1,0,1,2013,8,12,7893.4595
666,4,666,1,1,0,0,2015,1,15,6678.637
535,6,561,1,0,0,0,2014,6,28,5483.4272
692,6,410,1,0,0,0,2015,7,11,4010.1072
428,6,470,1,0,0,0,2013,1,12,4379.844
536,7,0,0,0,0,0,2015,3,22,0.0
780,2,1135,1,1,0,0,2014,3,18,9667.583
105,4,418,1,0,0,1,2014,6,12,4240.1675
316,3,904,1,1,0,0,2013,10,9,8161.9424
302,7,0,0,0,0,0,2014,12,7,0.0
972,6,183,1,0,0,0,2013,9,7,1270.4084
124,7,0,0,0,0,0,2014,8,3,0.0
975,3,533,1,0,0,1,2015,7,8,4961.52
865,1,576,1,0,0,0,2015,4,20,4860.629
288,1,313,1,0,0,0,2013,7,8,3303.6094
167,4,940,1,0,0,0,2013,11,14,7641.35
1113,4,720,1,1,0,1,2014,10,23,6917.534
654,4,621,1,0,0,0,2013,9,19,5361.0234
825,4,410,1,0,0,0,2014,1,30,4126.8022
912,3,759,1,1,0,1,2015,7,29,7987.8965
123,1,1085,1,0,0,0,2013,5,6,8084.7466
1060,1,883,1,0,0,0,2013,12,9,7351.403
735,7,0,0,0,0,0,2014,9,21,0.0
982,6,598,1,0,0,0,2014,11,15,5477.128
1007,6,1539,1,0,0,0,2013,3,30,9251.969
496,5,838,1,1,0,0,2014,2,21,7718.9106
349,4,787,1,1,0,1,2014,8,21,7711.982
779,1,994,1,1,0,1,2014,2,17,9077.104
218,2,811,1,1,0,0,2013,2,19,7380.7817
735,6,381,1,0,0,0,2014,3,29,3454.861
1027,1,1938,1,1,0,0,2013,6,17,16416.535
644,7,0,0,0,0,0,2013,12,29,0.0
747,5,793,1,1,0,0,2014,2,21,7823.358
507,1,782,1,1,0,0,2013,6,17,7782.8877
1022,5,709,1,0,0,0,2013,6,28,6516.7812
362,4,1147,1,1,0,0,2014,7,3,9690.086
547,2,360,1,1,0,0,2013,4,9,4549.615
391,4,618,1,0,0,0,2014,9,25,5680.7065
795,6,492,1,0,0,0,2014,1,11,4331.646
1076,2,673,1,0,0,1,2015,5,26,5934.057
480,5,638,1,0,0,0,2014,12,12,6382.497
928,4,691,1,1,0,0,2014,2,20,6523.76
1091,2,646,1,0,0,0,2014,6,24,5684.494
353,6,957,1,0,0,0,2013,4,27,6975.211
115,1,671,1,1,0,0,2013,12,2,7801.385
232,6,181,1,0,0,0,2013,3,2,1624.5571
714,6,292,1,0,0,0,2013,2,9,2753.229
551,4,1005,1,1,0,0,2014,9,4,8539.932
563,7,0,0,0,0,0,2013,12,8,0.0
769,1,3577,1,1,0,0,2015,4,27,12469.793
341,4,0,0,0,1,0,2013,5,9,0.0
472,2,678,1,1,0,0,2014,5,20,6742.46
308,4,753,1,0,0,0,2014,3,27,7046.1255
407,4,0,0,0,1,0,2013,10,3,0.0
1066,1,1084,1,0,0,0,2013,4,15,8423.189
780,7,0,0,0,0,0,2013,1,27,0.0
536,6,579,1,0,0,0,2013,11,23,5145.811
61,2,610,1,0,0,1,2014,4,22,5582.1973
757,1,754,1,1,0,0,2015,4,27,8502.209
498,5,785,1,0,0,0,2013,10,18,6391.3457
865,2,587,1,0,0,0,2015,2,10,4953.4634
310,3,796,1,1,0,0,2015,2,4,8385.655
299,5,788,1,1,0,0,2013,5,31,8335.918
511,3,767,1,0,0,1,2014,9,10,5983.3955
773,5,792,1,0,0,0,2015,5,15,7114.8936
340,4,0,0,0,1,0,2015,5,14,0.0
854,1,556,1,0,0,0,2013,7,8,4811.2075
710,4,322,1,0,0,0,2014,6,26,3285.675
488,5,392,1,1,0,0,2015,3,6,4582.296
25,7,0,0,0,0,0,2014,3,23,0.0
287,6,899,1,0,0,0,2015,2,14,7102.9697
408,5,585,1,1,0,1,2014,6,20,6208.2983
841,2,342,1,1,0,0,2013,2,19,3507.8118
276,2,494,1,0,0,1,2013,7,23,4536.7773
274,7,1378,1,0,0,0,2013,12,8,8479.025
859,3,661,1,1,0,0,2013,11,20,6227.901
1048,6,433,1,0,0,0,2013,4,20,3855.7642
757,2,509,1,1,0,0,2013,1,22,5605.649
738,1,841,1,1,0,0,2014,3,31,9648.713
320,1,1884,1,1,0,0,2013,8,26,13945.602
694,7,0,0,0,0,0,2013,6,30,0.0
1015,7,0,0,0,0,0,2013,11,10,0.0
251,4,2514,1,1,0,0,2013,5,16,18117.752
24,6,557,1,0,0,0,2014,7,19,5476.4746
461,4,374,1,1,0,0,2015,7,2,4420.048
598,5,630,1,0,0,0,2014,3,14,6012.057
204,1,640,1,1,0,0,2015,1,12,6926.8
677,5,657,1,1,0,0,2013,12,6,6974.7617
609,7,0,0,0,0,0,2014,9,21,0.0
345,2,483,1,0,0,0,2015,5,12,4853.2925
161,1,882,1,1,0,1,2014,7,14,9153.593
547,1,431,1,0,0,0,2015,1,19,4730.547
274,1,1962,1,0,1,0,2014,6,9,12832.147
521,2,324,1,0,0,0,2015,6,23,3433.7063
994,5,510,1,1,0,0,2013,11,22,5366.953
995,7,0,0,0,0,0,2013,3,24,0.0
470,7,0,0,0,0,0,2013,1,20,0.0
329,1,342,1,1,0,0,2014,3,3,4088.1475
877,5,788,1,1,0,0,2014,3,7,7540.1133
87,5,703,1,0,0,0,2013,3,1,6455.998
74,7,0,0,0,0,0,2013,11,17,0.0
128,2,646,1,1,0,0,2014,1,21,6550.189
417,3,750,1,0,0,1,2013,7,24,6349.2305
446,2,731,1,1,0,1,2014,7,15,7103.675
422,3,499,1,1,0,0,2014,6,18,4967.9834
429,2,303,1,0,0,1,2013,12,31,2891.4128
658,7,0,0,0,0,0,2014,12,21,0.0
480,4,608,1,1,0,1,2015,7,30,6803.4653
983,2,1302,1,0,0,0,2013,2,12,9026.702
934,2,765,1,1,0,1,2014,1,7,7456.8193
673,3,475,1,0,0,1,2013,1,2,4485.245
901,6,487,1,0,0,0,2014,3,1,4852.916
352,1,731,1,1,0,0,2013,2,18,7504.137
684,4,673,1,1,0,0,2014,6,5,7069.366
380,2,1145,1,0,0,0,2014,2,25,9036.207
906,5,1303,1,1,0,0,2013,1,25,10756.562
848,2,688,1,0,0,0,2015,3,24,5601.887
725,4,568,1,1,0,0,2014,9,18,6061.728
587,7,0,0,0,0,0,2014,1,12,0.0
715,7,0,0,0,0,0,2014,5,11,0.0
859,5,805,1,1,0,0,2014,1,10,7346.3604
81,5,650,1,0,0,1,2013,12,27,6991.947
61,2,507,1,1,0,1,2013,8,27,5626.627
799,4,795,1,0,0,0,2015,3,12,7486.9814
207,4,1299,1,1,0,0,2014,6,5,11214.763
424,1,887,1,1,0,0,2013,3,4,8259.926
994,1,442,1,0,0,0,2015,3,9,4453.9106
998,2,483,1,0,0,0,2015,3,10,4601.629
712,3,485,1,1,0,0,2015,5,6,6062.686
237,5,625,1,1,0,0,2015,3,6,6365.7944
746,3,459,1,0,0,0,2014,10,15,4408.578
125,2,1601,1,0,0,0,2013,11,26,11103.297
895,2,843,1,1,0,1,2015,6,2,8676.723
662,5,659,1,0,0,0,2013,9,6,5977.3096
458,2,599,1,1,0,1,2013,10,22,5966.413
971,2,781,1,0,0,0,2015,2,24,5919.7173
1093,7,0,0,0,0,0,2014,6,1,0.0
561,3,792,1,1,0,0,2014,3,5,7306.7935
386,4,492,1,0,0,0,2014,9,11,4788.8643
751,1,595,1,0,0,0,2015,6,8,5737.4756
1087,5,643,1,1,0,0,2013,6,21,6305.2856
219,5,437,1,0,0,0,2015,2,27,4693.4336
675,4,684,1,0,0,0,2013,4,18,5853.02
657,2,688,1,0,0,0,2014,2,11,5686.771
1100,7,0,0,0,0,0,2014,4,6,0.0
393,4,508,1,1,0,0,2014,3,20,5377.5864
1046,3,513,1,0,0,0,2013,9,18,4549.73
18,2,753,1,0,0,0,2015,5,26,6236.642
451,6,482,1,0,0,0,2014,6,7,4756.9253
67,1,1011,1,1,0,1,2014,8,18,8926.7295
1094,6,462,1,0,0,0,2015,7,18,4310.292
436,1,548,1,0,0,0,2013,4,15,4790.964
230,7,0,0,0,0,0,2013,9,1,0.0
908,5,421,1,1,0,1,2015,7,31,5048.877
773,2,834,1,1,0,0,2014,9,16,7573.602
151,2,631,1,0,0,0,2014,6,10,5714.0674
844,3,430,1,0,0,1,2015,7,8,4054.842
1055,6,1008,1,0,0,0,2015,1,31,7906.428
978,7,0,0,0,0,0,2014,2,9,0.0
494,1,1311,1,1,0,0,2014,12,1,12081.449
433,6,492,1,0,0,0,2014,6,28,4849.9297
779,1,1466,1,0,0,1,2014,12,22,14099.69
486,4,707,1,0,0,1,2013,10,31,6671.871
914,4,1185,1,1,0,0,2015,1,29,10188.878
1018,3,1755,1,1,0,1,2014,4,16,14908.35
543,5,186,1,0,0,0,2015,2,13,1687.0098
318,2,624,1,1,0,0,2014,9,16,6250.777
392,2,678,1,0,0,0,2014,4,8,6102.7515
948,5,1906,1,0,0,0,2013,6,28,9209.292
52,6,473,1,0,0,0,2015,4,11,5679.0796
103,7,0,0,0,0,0,2014,12,7,0.0
232,1,293,1,0,0,0,2014,7,7,3144.5532
579,3,791,1,1,0,0,2015,1,7,7648.6367
924,2,444,1,0,0,0,2014,9,9,4148.462
38,3,532,1,1,0,0,2015,3,18,5605.5674
1047,2,565,1,1,0,1,2013,8,27,6006.353
728,3,401,1,1,0,0,2015,7,1,4848.854
867,5,428,1,1,0,0,2013,1,25,4803.9146
165,4,450,1,1,0,0,2013,4,25,4512.8633
1056,4,448,1,1,0,0,2013,12,19,5372.476
25,5,0,0,1,1,0,2015,5,1,0.0
1030,2,322,1,0,0,0,2013,1,15,3063.692
916,7,0,0,0,0,0,2013,12,29,0.0
759,2,954,1,1,0,1,2013,7,30,8954.332
426,1,899,1,0,0,1,2014,12,22,8925.787
193,7,0,0,0,0,0,2015,2,1,0.0
213,4,634,1,1,0,0,2015,2,5,6957.6665
626,2,668,1,0,0,0,2013,11,26,6071.0093
259,3,2217,1,0,0,1,2014,4,23,12953.038
656,1,429,1,1,0,0,2014,11,24,4832.174
98,7,0,0,0,0,0,2014,1,5,0.0
1062,4,719,1,1,0,1,2014,7,31,7566.394
915,1,442,1,0,0,0,2013,2,25,4067.674
793,3,445,1,1,0,0,2013,6,5,4572.503
82,4,925,1,0,0,0,2013,2,28,8513.143
870,2,958,1,1,0,0,2013,11,19,8486.448
352,5,952,1,1,0,0,2014,12,5,9870.216
573,5,318,1,0,0,0,2015,7,24,3195.0347
94,7,0,0,0,0,0,2014,4,6,0.0
770,2,651,1,0,0,1,2014,8,12,5502.6006
271,3,689,1,0,0,1,2013,8,7,5738.2295
482,7,0,0,0,0,0,2015,1,11,0.0
487,6,733,1,0,0,0,2013,9,14,5536.858
781,5,750,1,1,0,0,2014,11,14,7177.8887
1019,6,681,1,0,0,0,2013,8,24,5346.016
271,7,0,0,0,0,0,2013,10,27,0.0
228,1,696,1,1,0,0,2013,6,3,7393.7124
163,7,0,0,0,0,0,2014,12,14,0.0
796,1,850,1,1,0,1,2013,8,26,8202.592
931,7,199,1,0,0,0,2013,3,31,1301.026
514,2,619,1,1,0,0,2013,3,19,6064.1323
1030,2,405,1,1,0,0,2015,3,31,5060.799
270,2,1136,1,0,0,0,2015,3,10,8299.74
891,7,0,0,0,0,0,2013,2,17,0.0
461,1,398,1,0,0,0,2014,5,26,3924.5447
673,3,560,1,1,0,0,2014,5,21,5785.6763
34,2,1163,1,1,0,0,2014,7,1,10747.561
458,1,873,1,1,0,1,2013,8,12,8248.171
717,4,439,1,0,0,0,2014,3,27,4423.488
307,2,309,1,0,0,0,2013,2,12,3042.4226
114,7,0,0,0,0,0,2014,1,19,0.0
442,2,570,1,0,0,1,2014,12,30,5451.8135
419,3,993,1,1,0,0,2015,7,1,9205.032
443,6,448,1,0,0,0,2013,12,28,4305.698
6,4,557,1,0,0,0,2014,3,13,5076.3037
483,1,652,1,0,0,0,2013,9,2,5573.6206
1016,7,0,0,0,0,0,2015,7,19,0.0
402,7,0,0,0,0,0,2014,12,28,0.0
375,3,929,1,1,0,0,2013,3,6,8434.635
855,5,685,1,1,0,0,2013,2,8,6466.0977
769,3,3246,1,1,0,1,2015,7,15,12453.451
343,2,504,1,0,0,0,2014,3,11,4581.0312
1049,2,743,1,1,0,0,2013,7,16,7119.2344
150,7,0,0,0,0,0,2014,4,13,0.0
236,4,1232,1,1,0,0,2015,4,30,11661.52
820,1,1291,1,1,0,0,2014,5,19,12386.937
660,4,617,1,1,0,0,2014,1,9,6233.672
416,5,1263,1,1,0,1,2014,7,18,10331.064
595,3,1768,1,1,0,0,2014,9,3,13425.451
